State,Job,Median Salary,Description,2022,2021,2020,2019,2018 
New Jersey,Occupational Therapist,79501,Level I(Junior/Apprentice/Entry)-74820 & LevelII(Senior)-79501,79501,73802,73073,78495,78324
New Jersey,Veterinarian,80672,Level I(Junior/Apprentice/Entry)-78813 & LevelII(Senior) -80672,80672,82075,82140,87736,81738
New Jersey,Computer Programmer,67940,Level I(Junior/Apprentice/Entry)-63008 & LevelII(Senior) -67940,67940,70483,67687,73432,71028
New Jersey,School Psychologist,69689,Level I(Junior/Apprentice/Entry)-66256 & LevelII(Senior)-69689,69689,63149,65562,70119,68695
New Jersey,Physical Therapist Assistant,47669,Level I(Junior/Apprentice/Entry)-42245 & LevelII(Senior) -47669,47669,46742,46742,52140,49129
New Jersey,Interpreter & Translator,47508,Level I(Junior/Apprentice/Entry)-43837 & LevelII(Senior)-47508,47508,42401,38836,45125,49664
New Jersey,Mechanical Engineer,72577,Level I(Junior/Apprentice/Entry)-67762 & LevelII(Senior) -72577,72577,70076,70902,79171,74482
New Jersey,Veterinary Technologist & Technician,34738,Level I(Junior/Apprentice/Entry)-32449 & LevelII(Senior)-34738,34738,28938,25597,33772,35230
New Jersey,Epidemiologist,59230,Level I(Junior/Apprentice/Entry)-57654 & LevelII(Senior) -59230,59230,61072,59230,69116,63455
New Jersey,IT Manager,114806,Level I(Junior/Apprentice/Entry)-111373 & LevelII(Senior) -114806,114806,116734,114635,121202,116451
New Jersey,Market Research Analyst,59485,Level I(Junior/Apprentice/Entry)-58467 & LevelII(Senior) -59485,59485,56679,55535,61215,57458
New Jersey,Diagnostic Medical Sonographer,66601,Level I(Junior/Apprentice/Entry)-62003 & LevelII(Senior)-66601,66601,61735,64610,69700,68658
New Jersey,Computer Systems Administrator,66174,Level I(Junior/Apprentice/Entry)-61242 & LevelII(Senior) -66174,66174,68702,66038,75766,69394
New Jersey,Respiratory Therapist,60754,Level I(Junior/Apprentice/Entry)-55822 & LevelII(Senior)-60754,60754,50154,50418,59021,57097
New Jersey,Medical Secretary,29249,Level I(Junior/Apprentice/Entry)-24159 & LevelII(Senior) -29249,29249,27789,26645,32651,27956
New Jersey,Civil Engineer,74269,Level I(Junior/Apprentice/Entry)-68845 & LevelII(Senior) -74269,74269,74265,74269,80832,75017
New Jersey,Substance Abuse Counselor,41463,Level I(Junior/Apprentice/Entry)-36267 & LevelII(Senior)-41463,41463,35036,34865,39405,39340
New Jersey,Speech-Language Pathologist,70726,Level I(Junior/Apprentice/Entry)-69708 & LevelII(Senior)-70726,70726,63746,65717,71009,72654
New Jersey,Landscaper & Groundskeeper,18578,Level I(Junior/Apprentice/Entry)-15145 & LevelII(Senior) -18578,18578,21934,20077,27800,20262
New Jersey,Radiologic Technologist ,53661,Level I(Junior/Apprentice/Entry)-51450 & LevelII(Senior) -53661,53661,50116,53773,60063,54720
New Jersey,Cost Estimator,53644,Level I(Junior/Apprentice/Entry)-49969 & LevelII(Senior) -53644,53644,56229,53759,63372,56693
New Jersey,Financial Advisor,71078,Level I(Junior/Apprentice/Entry)-67645 & LevelII(Senior)-71078,71078,64191,62190,71412,67498
New Jersey,Marriage & Family Therapist,51121,Level I(Junior/Apprentice/Entry)-46440 & LevelII(Senior)-51121,51121,44151,43548,49944,48299
New Jersey,Medical Assistant,26052,Level I(Junior/Apprentice/Entry)-20648 & LevelII(Senior) -26052,26052,28109,25796,30491,27089
New Jersey,Lawyer,116253,Level I(Junior/Apprentice/Entry)-112578 & LevelII(Senior)-116253,116253,108398,109659,118126,118420
New Jersey,Accountant,59558,Level I(Junior/Apprentice/Entry)-57699 & LevelII(Senior) -59558,59558,57654,59202,63250,59558
New Jersey,Compliance Officer,65864,Level I(Junior/Apprentice/Entry)-64846 & LevelII(Senior)-65864,65864,55350,55644,61642,61458
New Jersey,High School Teacher,56581,Level I(Junior/Apprentice/Entry)-51785 & LevelII(Senior)-56581,56581,49555,53352,59460,56229
New Jersey,Clinical Laboratory Technician,41755,Level I(Junior/Apprentice/Entry)-37212 & LevelII(Senior)-41755,41755,34729,32125,38131,39832
New Jersey,Maintenance & Repair Worker,30515,Level I(Junior/Apprentice/Entry)-27011 & LevelII(Senior) -30515,30515,34139,33062,37541,32438
New Jersey,"Bookkeeping, Accounting, & Audit Clerk",29640,Level I(Junior/Apprentice/Entry)-28775 & LevelII(Senior) -29640,29640,31055,32462,36998,32462
New Jersey,Financial Manager,110552,Level I(Junior/Apprentice/Entry)-105128 & LevelII(Senior)-110552,110552,106084,102256,109407,111093
New Jersey,Recreation & Fitness Worker,35873,Level I(Junior/Apprentice/Entry)-31077 & LevelII(Senior)-35873,35873,27040,29119,32195,36011
New Jersey,Insurance Agent,45591,Level I(Junior/Apprentice/Entry)-44400 & LevelII(Senior) -45591,45591,43160,42769,51121,44558
New Jersey,Elementary School Teacher,50521,Level I(Junior/Apprentice/Entry)-47629 & LevelII(Senior) -50521,50521,48212,50599,55099,47720
New Jersey,Dental Assistant,37573,Level I(Junior/Apprentice/Entry)-32149 & LevelII(Senior)-37573,37573,29850,30469,38821,38936
New Jersey,Management Analyst,83530,Level I(Junior/Apprentice/Entry)-79898 & LevelII(Senior)-83530,83530,73897,77640,81944,79642
New Jersey,Home Health Aide,25734,Level I(Junior/Apprentice/Entry)-20802 & LevelII(Senior)-25734,25734,16877,19445,23814,23981
New Jersey,Pharmacy Technician,34483,Level I(Junior/Apprentice/Entry)-33292 & LevelII(Senior)-34483,34483,26265,27672,33611,31131
New Jersey,Construction Manager,87363,Level I(Junior/Apprentice/Entry)-82765 & LevelII(Senior)-87363,87363,79244,79036,88072,87332
New Jersey,Public Relations Specialist,49040,Level I(Junior/Apprentice/Entry)-44750 & LevelII(Senior) -49040,49040,50455,50697,59534,52939
New Jersey,Middle School Teacher,54331,Level I(Junior/Apprentice/Entry)-49733 & LevelII(Senior)-54331,54331,49892,48542,56573,55408
New Jersey,Massage Therapist,31242,Level I(Junior/Apprentice/Entry)-25818 & LevelII(Senior) -31242,31242,33981,34638,38763,30436
New Jersey,Paramedic,28472,Level I(Junior/Apprentice/Entry)-23676 & LevelII(Senior) -28472,28472,25544,27108,32599,27817
New Jersey,Preschool Teacher,24351,Level I(Junior/Apprentice/Entry)-23333 & LevelII(Senior) -24351,24351,25064,22097,28851,22969
New Jersey,Hairdresser,17608,Level I(Junior/Apprentice/Entry)-15397 & LevelII(Senior) -17608,17608,17997,17344,27964,20251
New Jersey,Marketing Manager,115710,Level I(Junior/Apprentice/Entry)-111112 & LevelII(Senior) -115710,115710,111714,111314,120185,114221
New Jersey,Patrol Officer,56077,Level I(Junior/Apprentice/Entry)-52573 & LevelII(Senior)-56077,56077,51407,49240,55195,58620
New Jersey,School Counselor,58262,Level I(Junior/Apprentice/Entry)-55994 & LevelII(Senior)-58262,58262,51197,51197,56841,55430
New Jersey,Executive Assistant,40748,Level I(Junior/Apprentice/Entry)-39546 & LevelII(Senior) -40748,40748,41137,40748,50495,41082
New Jersey,Financial Analyst,70540,Level I(Junior/Apprentice/Entry)-65744 & LevelII(Senior) -70540,70540,73362,70540,80311,74439
New Jersey,Personal Care Aide,16075,Level I(Junior/Apprentice/Entry)-12404 & LevelII(Senior) -16075,16075,15069,18003,20952,15152
New Jersey,Clinical Social Worker,45187,Level I(Junior/Apprentice/Entry)-40391 & LevelII(Senior) -45187,45187,47820,45697,50479,47755
New Jersey,Business Operations Manager,100674,Level I(Junior/Apprentice/Entry)-98385 & LevelII(Senior)-100674,100674,93674,94059,99848,96268
New Jersey,Loan Officer,60277,Level I(Junior/Apprentice/Entry)-58066 & LevelII(Senior)-60277,60277,57339,56241,63345,63726
New Jersey,"Meeting, Convention & Event Planner",49443,Level I(Junior/Apprentice/Entry)-44900 & LevelII(Senior)-49443,49443,44661,43628,50810,51201
New Jersey,Mental Health Counselor,42802,Level I(Junior/Apprentice/Entry)-37987 & LevelII(Senior)-42802,42802,36247,34374,41381,43851
New Jersey,Nursing Aide,19080,Level I(Junior/Apprentice/Entry)-17889 & LevelII(Senior) -19080,19080,21959,18974,27802,21278
New Jersey,Sales Representative,58830,Level I(Junior/Apprentice/Entry)-53426 & LevelII(Senior)-58830,58830,49059,51529,54931,57244
New Jersey,Architect,68016,Level I(Junior/Apprentice/Entry)-65805 & LevelII(Senior) -68016,68016,68350,69765,77072,71151
New Jersey,Sales Manager,103939,Level I(Junior/Apprentice/Entry)-100435 & LevelII(Senior)-103939,103939,96969,100459,105282,104573
New Jersey,HR Specialist,49595,Level I(Junior/Apprentice/Entry)-44171 & LevelII(Senior) -49595,49595,48986,53392,56678,49478
New Jersey,Plumber,51125,Level I(Junior/Apprentice/Entry)-45721 & LevelII(Senior)-51125,51125,45182,45703,49309,49309
New Jersey,Real Estate Agent,38670,Level I(Junior/Apprentice/Entry)-37870 & LevelII(Senior) -38670,38670,38670,37723,44151,38670
New Jersey,Glazier,34202,Level I(Junior/Apprentice/Entry)-32455 & LevelII(Senior) -34202,34202,32907,32852,41993,35182
New Jersey,Art Director,84283,Level I(Junior/Apprentice/Entry)-79087 & LevelII(Senior)-84283,84283,76817,76164,85650,86292
New Jersey,Customer Service Representative,33553,Level I(Junior/Apprentice/Entry)-28463 & LevelII(Senior)-33553,33553,25698,27707,35720,31430
New Jersey,Logistician,67115,Level I(Junior/Apprentice/Entry)-62517 & LevelII(Senior) -67115,67115,71065,69719,77020,69641
New Jersey,Auto Mechanic,32676,Level I(Junior/Apprentice/Entry)-27880 & LevelII(Senior) -32676,32676,30776,32505,37371,30984
New Jersey,Bus Driver,38612,Level I(Junior/Apprentice/Entry)-33522 & LevelII(Senior)-38612,38612,30296,34702,36911,40916
New Jersey,Restaurant Cook,17537,Level I(Junior/Apprentice/Entry)-12741 & LevelII(Senior) -17537,17537,18832,17284,23939,17148
New Jersey,Child & Family Social Worker,44970,Level I(Junior/Apprentice/Entry)-40372 & LevelII(Senior)-44970,44970,38821,35999,44355,41545
New Jersey,Administrative Assistant,35541,Level I(Junior/Apprentice/Entry)-30998 & LevelII(Senior)-35541,35541,30294,28195,35502,34138
New Jersey,Receptionist,21708,Level I(Junior/Apprentice/Entry)-18816 & LevelII(Senior) -21708,21708,20659,22448,26205,20408
New Jersey,Paralegal,47595,Level I(Junior/Apprentice/Entry)-42505 & LevelII(Senior)-47595,47595,42132,43807,49019,48306
New Jersey,Cement Mason & Concrete Finisher,33924,Level I(Junior/Apprentice/Entry)-29381 & LevelII(Senior) -33924,33924,34298,31825,40296,30304
New Jersey,Painter,30226,Level I(Junior/Apprentice/Entry)-28479 & LevelII(Senior) -30226,30226,34054,34765,40228,30540
New Jersey,Sports Coach,30146,Level I(Junior/Apprentice/Entry)-26898 & LevelII(Senior)-30146,30146,26359,24938,33168,29370
New Jersey,Teacher Assistant,28876,Level I(Junior/Apprentice/Entry)-23472 & LevelII(Senior)-28876,28876,22815,18748,25256,29084
New Jersey,Brickmason & Blockmason,45638,Level I(Junior/Apprentice/Entry)-40234 & LevelII(Senior) -45638,45638,43407,43948,47705,45649
New Jersey,Cashier,15397,Level I(Junior/Apprentice/Entry)-12149 & LevelII(Senior) -15397,15397,14034,13426,23920,15155
New Jersey,Janitor,18795,Level I(Junior/Apprentice/Entry)-14197 & LevelII(Senior) -18795,18795,17789,19578,24738,20723
New Jersey,Electrician,46082,Level I(Junior/Apprentice/Entry)-41401 & LevelII(Senior) -46082,46082,47471,47583,51541,47119
New Jersey,Delivery Truck Driver,33823,Level I(Junior/Apprentice/Entry)-28419 & LevelII(Senior)-33823,33823,23876,28415,34212,32713
New Jersey,Maid & Housekeeper,22723,Level I(Junior/Apprentice/Entry)-19290 & LevelII(Senior)-22723,22723,14609,15857,21579,22965
New Jersey,Carpenter,37921,Level I(Junior/Apprentice/Entry)-35029 & LevelII(Senior) -37921,37921,34806,35278,42499,37318
New Jersey,Security Guard,18734,Level I(Junior/Apprentice/Entry)-15486 & LevelII(Senior) -18734,18734,18840,20298,25506,22912
New Jersey,Construction Worker,31661,Level I(Junior/Apprentice/Entry)-26729 & LevelII(Senior)-31661,31661,28585,27161,31197,30250
New Jersey,Fabricator,33281,Level I(Junior/Apprentice/Entry)-28738 & LevelII(Senior) -33281,33281,33281,33281,40113,31280
New Jersey,Telemarketer,21994,Level I(Junior/Apprentice/Entry)-18561 & LevelII(Senior) -21994,21994,21823,19027,28168,19280
New Jersey,Actuary,70042,Level I(Junior/Apprentice/Entry)-67831 & LevelII(Senior) -70042,70042,69003,68731,74564,68142
New Jersey,Biomedical-Engineer,64460,Level I(Junior/Apprentice/Entry)-59779 & LevelII(Senior) -64460,64460,60797,64613,68401,64613
New Jersey,Aerospace Engineer,70012,Level I(Junior/Apprentice/Entry)-69147 & LevelII(Senior)-70012,70012,62221,64278,70401,66487
New Jersey,Agricultural Engineer,63436,Level I(Junior/Apprentice/Entry)-59765 & LevelII(Senior)-63436,63436,58574,58900,60783,60630
New Jersey,Anthropologist,54663,Level I(Junior/Apprentice/Entry)-49467 & LevelII(Senior) -54663,54663,51173,51788,57322,53174
New Jersey,Baker,30281,Level I(Junior/Apprentice/Entry)-29090 & LevelII(Senior) -30281,30281,30338,29301,37147,29045
New Jersey,Lab technician,53722,Level I(Junior/Apprentice/Entry)-49432 & LevelII(Senior)-53722,53722,44814,49200,55642,53141
New Jersey,Chemical Engineer,72982,Level I(Junior/Apprentice/Entry)-69549 & LevelII(Senior)-72982,72982,67189,69675,71884,74364
New Jersey,Biologist,59072,Level I(Junior/Apprentice/Entry)-55440 & LevelII(Senior)-59072,59072,54604,55162,59072,59613
New Jersey,Biochemist,70178,Level I(Junior/Apprentice/Entry)-67255 & LevelII(Senior)-70178,70178,60093,60701,67073,70429
New Jersey,Executive,74849,Level I(Junior/Apprentice/Entry)-69425 & LevelII(Senior)-74849,74849,68726,65319,73421,71108
New Jersey,Clinical Researcher,57921,Level I(Junior/Apprentice/Entry)-52497 & LevelII(Senior)-57921,57921,53286,49673,56064,58120
New Jersey,Military Officer,48263,Level I(Junior/Apprentice/Entry)-46516 & LevelII(Senior) -48263,48263,47836,46315,55143,46696
New Jersey,Military Inspector,54561,Level I(Junior/Apprentice/Entry)-49137 & LevelII(Senior) -54561,54561,58302,55989,63164,57204
New Jersey,Military Administrator,60389,Level I(Junior/Apprentice/Entry)-54985 & LevelII(Senior) -60389,60389,57976,61639,64404,60368
New Jersey,Crane Operator,50932,Level I(Junior/Apprentice/Entry)-49356 & LevelII(Senior)-50932,50932,46410,42613,50351,50932
New Jersey,Military Cook,49749,Level I(Junior/Apprentice/Entry)-48173 & LevelII(Senior)-49749,49749,40055,41955,46650,46650
New Jersey,Auditor,53086,Level I(Junior/Apprentice/Entry)-50875 & LevelII(Senior) -53086,53086,53043,54507,58465,54507
New Jersey,Security Manager,49790,Level I(Junior/Apprentice/Entry)-46115 & LevelII(Senior) -49790,49790,51338,52318,57478,49771
New Jersey,Medical Administrator,147199,Level I(Junior/Apprentice/Entry)-145340 & LevelII(Senior) -147199,147199,144556,147629,153163,147912
New Jersey,Court Clerk,54321,Level I(Junior/Apprentice/Entry)-49506 & LevelII(Senior)-54321,54321,47455,47864,53156,52012
New Jersey,Nutritionist,44584,Level I(Junior/Apprentice/Entry)-41336 & LevelII(Senior) -44584,44584,40990,41188,47997,41243
New Jersey,Economist,76810,Level I(Junior/Apprentice/Entry)-71386 & LevelII(Senior)-76810,76810,67705,67324,77944,76024
New Jersey,Security Consultant,62036,Level I(Junior/Apprentice/Entry)-58788 & LevelII(Senior)-62036,62036,58750,56093,61515,60568
New Jersey,Editor,75394,Level I(Junior/Apprentice/Entry)-72502 & LevelII(Senior)-75394,75394,67928,70260,74330,77875
New Jersey,Reporter,64110,Level I(Junior/Apprentice/Entry)-58686 & LevelII(Senior) -64110,64110,62298,63680,70901,64110
New Jersey,Fashion Designer,67903,Level I(Junior/Apprentice/Entry)-65635 & LevelII(Senior)-67903,67903,61679,61277,67569,65983
New Jersey,Quantity Surveyor,73672,Level I(Junior/Apprentice/Entry)-68991 & LevelII(Senior)-73672,73672,67276,68491,75323,71580
New Jersey,Fire Fighter,42975,Level I(Junior/Apprentice/Entry)-37551 & LevelII(Senior) -42975,42975,43727,43018,51446,44361
New Jersey,Warden,44412,Level I(Junior/Apprentice/Entry)-40780 & LevelII(Senior)-44412,44412,39706,40999,48300,44412
New Jersey,Prison administrator,73584,Level I(Junior/Apprentice/Entry)-70336 & LevelII(Senior) -73584,73584,73154,72195,80239,70039
New Jersey,Food Scientist,58987,Level I(Junior/Apprentice/Entry)-55355 & LevelII(Senior) -58987,58987,55244,56354,64385,54697
New Jersey,Game Designer,71569,Level I(Junior/Apprentice/Entry)-70704 & LevelII(Senior) -71569,71569,69256,69868,77303,68217
New Jersey,Data Analyst,77749,Level I(Junior/Apprentice/Entry)-74857 & LevelII(Senior)-77749,77749,71600,72258,77081,76690
New Jersey,Computer Security Analyst,79125,Level I(Junior/Apprentice/Entry)-77934 & LevelII(Senior) -79125,79125,81598,78119,87398,78004
New Jersey,Finance Executive,84487,Level I(Junior/Apprentice/Entry)-79944 & LevelII(Senior) -84487,84487,87030,83353,89968,86566
New Jersey,Lecturer,60345,Level I(Junior/Apprentice/Entry)-58134 & LevelII(Senior) -60345,60345,61068,64547,69420,63460
New Jersey,Industrial Engineer,72004,Level I(Junior/Apprentice/Entry)-68329 & LevelII(Senior)-72004,72004,62057,64853,68459,70104
New Jersey,Safety Administrator,63335,Level I(Junior/Apprentice/Entry)-59045 & LevelII(Senior)-63335,63335,60741,58685,63335,65209
New Jersey,Interior Designer,54710,Level I(Junior/Apprentice/Entry)-50420 & LevelII(Senior) -54710,54710,52468,50477,56701,51358
New Jersey,Film Director,70889,Level I(Junior/Apprentice/Entry)-67966 & LevelII(Senior) -70889,70889,73685,74567,77700,72509
New Jersey,Judge,75050,Level I(Junior/Apprentice/Entry)-71617 & LevelII(Senior) -75050,75050,72346,72218,80393,71169
New Jersey,Law Clerk,48803,Level I(Junior/Apprentice/Entry)-43988 & LevelII(Senior)-48803,48803,40838,43552,46330,47417
New Jersey,Inteligence Analyst,74328,Level I(Junior/Apprentice/Entry)-73310 & LevelII(Senior)-74328,74328,67328,64223,73502,72575
New Jersey,Jeweler,50362,Level I(Junior/Apprentice/Entry)-49171 & LevelII(Senior) -50362,50362,51496,53518,58054,54921
New Jersey,Postal Officer,27036,Level I(Junior/Apprentice/Entry)-22746 & LevelII(Senior) -27036,27036,27528,30884,37141,29568
New Jersey,Mail Clerk,40969,Level I(Junior/Apprentice/Entry)-35545 & LevelII(Senior)-40969,40969,34303,31336,38771,39554
New Jersey,Police Director,75736,Level I(Junior/Apprentice/Entry)-72488 & LevelII(Senior) -75736,75736,80122,78929,84811,76459
New Jersey,Training Officer,50586,Level I(Junior/Apprentice/Entry)-45988 & LevelII(Senior) -50586,50586,51447,53701,58201,51175
